globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,cameoeventcode,cameoevent,cameobaseeventcode,cameobaseevent,cameorooteventcode,cameorootevent
546657264,20160602,201606,2016,2016.4164,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,40,40,4,1,1,1,1,1,-0.127064803,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20160602,http://sputniknews.com/news/20160603/1040704275/beijing-europe-washington-trade-geopolitics.html,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
548672728,20160609,201606,2016,2016.4356,OPP,ACTIVIST,,,,,,OPP,,,ZWE,ZIMBABWE,ZWE,,,,,,,,0,40,40,4,1,1,3,1,3,-2.252252252,1,Mozambique,MZ,MZ,-18.25,35,MZ,1,Mozambique,MZ,MZ,-18.25,35,MZ,1,Mozambique,MZ,MZ,-18.25,35,MZ,20160609,http://www.zimbabwestar.com/index.php/sid/244790009,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
498347884,20151231,201512,2015,2015.989,THACVL,THAI,THA,,,,,CVL,,,THA,THAI,THA,,,,,,,,0,80,80,8,2,5,6,1,6,-1.2,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,20151231,http://www.brudirect.com/0-southeast-asia/southeast-asia-thailand/item/40739-myanmar-envoy-enlists-thai-lawyers,80,"Yield, not specified below ",80,"Yield, not specified below ",8,YIELD
498456047,20151231,201512,2015,2015.989,USA,AUSTIN,USA,,,,,,,,,,,,,,,,,,1,84,84,8,2,7,1,1,1,3.174603175,3,"Tivoli, Texas, United States",US,USTX,28.4553,-96.888,1348601,0,,,,,,,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,20151231,http://www.xconomy.com/texas/2015/12/31/texas-2015-bio-ipos-mark-cuban-dell-startups-in-wine-aviation/,84,"Return, release, not specified below",84,"Return, release, not specified below",8,YIELD
553267508,20160623,201606,2016,2016.474,BGD,BANGLADESH,BGD,,,,,,,,GOVENV,MINIST FOR NATURAL RESOURCES,,,,,,GOV,ENV,,0,40,40,4,1,1,2,1,2,6.746987952,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,20160623,http://thebangladeshtoday.com/2016/06/bd-wants-stronger-ties-belize/,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
555268545,20160630,201606,2016,2016.4932,BUS,INDUSTRY,,,,,,BUS,,,GOV,GOVERNMENT,,,,,,GOV,,,1,40,40,4,1,1,20,1,20,7.167235495,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,20160630,http://news.gc.ca/web/article-en.do?nid=1092279&tp=1,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
555294780,20160630,201606,2016,2016.4932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,40,40,4,1,1,1,1,1,1.960784314,1,France,FR,FR,46,2,FR,0,,,,,,,1,France,FR,FR,46,2,FR,20160630,http://www.newnownext.com/justin-trudeau-will-be-the-first-canadian-prime-minister-to-march-in-a-pride-parade/06/2016/,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
555365220,20160630,201606,2016,2016.4932,USA,THE US,USA,,,,,,,,GBR,LONDON,GBR,,,,,,,,0,130,130,13,3,-4.4,6,3,6,-0.095785441,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760,20160630,http://www.ndtv.com/world-news/barack-obama-pena-nieto-unite-against-anti-trade-rhetoric-at-three-amigos-summit-1426428,130,"Threaten, not specified below",130,"Threaten, not specified below",13,THREATEN
510631609,20160211,201602,2016,2016.1123,,,,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,0,84,84,8,2,7,12,1,12,-0.758853288,0,,,,,,,3,"Anchorage, Alaska, United States",US,USAK,61.2181,-149.9,1398242,3,"Anchorage, Alaska, United States",US,USAK,61.2181,-149.9,1398242,20160211,http://www.adn.com/article/20160210/anchorage-school-board-may-have-violated-law-secret-decision,84,"Return, release, not specified below",84,"Return, release, not specified below",8,YIELD
510640210,20160211,201602,2016,2016.1123,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,84,84,8,2,7,4,1,4,-6.085192698,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20160211,http://bsccomment.com/2016/02/11/robert-f-kennedys-killer-seeks-parole.html,84,"Return, release, not specified below",84,"Return, release, not specified below",8,YIELD
513177713,20160218,201602,2016,2016.1315,COP,DETECTIVE,,,,,,COP,,,CVL,TENANTS,,,,,,CVL,,,0,40,40,4,1,1,32,4,32,-5.104408353,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,-27.5,153.017,-1561728,20160218,http://www.centraltelegraph.com.au/news/witness-held-in-contempt-over-words-to-the-accused/2936595/,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
517482727,20160303,201603,2016,2016.1726,CVL,SETTLEMENT,,,,,,CVL,,,USA,THE US,USA,,,,,,,,1,40,40,4,1,1,2,1,2,-3.579418345,4,"Brunswick, Niedersachsen, Germany",GM,GM06,52.2667,10.5333,-1751596,1,United Kingdom,UK,UK,54,-2,UK,1,United Kingdom,UK,UK,54,-2,UK,20160303,http://www.telegraph.co.uk/business/2016/03/03/volkswagens-former-boss-warned-of-diesel-emissions-problems-in-2/,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
519880152,20160310,201603,2016,2016.1918,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MIL,ARMY,,,,,,MIL,,,1,84,84,8,2,7,10,1,5,1.481481481,0,,,,,,,0,,,,,,,0,,,,,,,20160310,http://news.yahoo.com/expect-apple-march-21-event-202724475.html,84,"Return, release, not specified below",84,"Return, release, not specified below",8,YIELD
522105736,20160317,201603,2016,2016.211,CAN,NOVA SCOTIA,CAN,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,40,40,4,1,1,8,1,8,-3.568320279,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,4,"Guwahati, Assam, India",IN,IN03,26.1833,91.7333,-2096059,20160317,http://www.fis.com/fis/worldnews/search_brief.asp?id=83137&l=e&ndb=1%20target=,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
526150084,20160331,201603,2016,2016.2493,LBYGOV,TRIPOLI,LBY,,,,,GOV,,,,,,,,,,,,,0,80,80,8,2,5,4,1,4,-1.80102916,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,0,,,,,,,1,India,IN,IN,20,77,IN,20160331,http://ecommerce-journal.com/2016/03/obama-spoke-truth-to-cuba-cubans/,80,"Yield, not specified below ",80,"Yield, not specified below ",8,YIELD
530557217,20160414,201604,2016,2016.2849,,,,,,,,,,,UKRGOV,UKRAINIAN,UKR,,,,,GOV,,,0,40,40,4,1,1,12,1,12,0.408163265,0,,,,,,,1,Ukraine,UP,UP,49,32,UP,1,Israel,IS,IS,31.5,34.75,IS,20160414,http://thejewishchronicle.net/view/full_story/27154929/article-Jewish-communities-have-a-voice-at-the-United-Nations,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
539596275,20160512,201605,2016,2016.3616,CHN,CHINA,CHN,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,130,130,13,3,-4.4,2,1,2,-8.584070796,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20160512,https://www.trustnet.com/News/666775/should-investors-be-focusing-more-on-the-sortino-ratio-in-this-volatile-environment/,130,"Threaten, not specified below",130,"Threaten, not specified below",13,THREATEN
539726614,20160512,201605,2016,2016.3616,VAT,VATICAN,VAT,,,,,,,,CHRCTH,THE POPE,,,,CHR,CTH,,,,0,80,80,8,2,5,3,1,3,0.645994832,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20160512,http://www.1490wosh.com/news/pope-says-church-should-study-ordaining-women-as-deacons/,80,"Yield, not specified below ",80,"Yield, not specified below ",8,YIELD
552994674,20160623,201606,2016,2016.474,CAN,ALBERTA,CAN,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,40,40,4,1,1,10,1,10,-4.587155963,0,,,,,,,0,,,,,,,0,,,,,,,20160623,http://www.news1130.com/2016/06/22/alberta-couple-meningitis-death-speaks-to-anti-vax-filmmakers/,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
553106474,20160623,201606,2016,2016.474,AUS,AUSTRALIAN,AUS,,,,,,,,,,,,,,,,,,0,40,40,4,1,1,3,1,3,0.807899461,4,"Renmark, South Australia, Australia",AS,AS05,-34.1748,140.746,-1597374,0,,,,,,,4,"Renmark, South Australia, Australia",AS,AS05,-34.1748,140.746,-1597374,20160623,http://www.mamamia.com.au/shamsiya-mohammadis-refugee-story/,40,"Consult, not specified below",40,"Consult, not specified below",4,CONSULT
438571699,20150604,201506,2015,2015.4219,CRM,CRIMINAL,,,,,,CRM,,,USA,UNITED STATES,USA,,,,,,,,0,842,84,8,2,7,2,1,2,-8.91964629,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150604,http://www.recordherald.com/news/publicrecords/153902479/FCSO-Incidents,842,"Return, release property",84,"Return, release, not specified below",8,YIELD
445504663,20150702,201507,2015,2015.4986,ISR,ISRAEL,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,841,84,8,2,7,1,1,1,1.564945227,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20150702,http://thearabdailynews.com/2015/07/02/saudi-prince-alwaleed-and-israels-sheldon-adelson/,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
425860239,20150416,201504,2015,2015.2904,COP,PRISON,,,,,,COP,,,COPCVL,PRISON,,,,,,COP,CVL,,0,841,84,8,2,7,2,1,2,-6.163522013,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20150416,http://www.lasentinel.net/index.php?option=com_content&view=article&id=14871:dire-medical-crisis-for-mumia-abu-jamal&catid=80&Itemid=170,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
425943000,20150416,201504,2015,2015.2904,RUS,RUSSIA,RUS,,,,,,,,COP,PRISON,,,,,,COP,,,0,841,84,8,2,7,32,1,32,-6.78752039,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20150416,http://www.themoscowtimes.com/arts_n_ideas/news/article/moscow-police-storm-offices-of-kremlin-critic-khodorkovskys-pro-democracy-group/519238.html,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
515327877,20160225,201602,2016,2016.1507,COP,PRISON,,,,,,COP,,,OPP,PRISONER,,,,,,OPP,,,0,841,84,8,2,7,10,1,10,-4.567307692,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,20160225,http://dailyfreepress.com/2016/02/25/criminal-justice-prison-reform-addressed-at-panel/,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
431411666,20150507,201505,2015,2015.3479,USAMED,PEN AMERICA,USA,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,841,84,8,2,7,1,1,1,-5.935483871,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20150507,http://freerepublic.com/focus/f-news/3287222/posts,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
510674841,20160211,201602,2016,2016.1123,ISR,ISRAELI,ISR,,,,,,,,,,,,,,,,,,1,841,84,8,2,7,34,4,34,-3.919856131,1,Israel,IS,IS,31.5,34.75,IS,0,,,,,,,1,Israel,IS,IS,31.5,34.75,IS,20160211,http://www.iloubnan.info/politics/92602/Israeli-soldiers-released-the-goats-they-had-taken-from-Lebanese-shepherd,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
515293636,20160225,201602,2016,2016.1507,ELI,ACTOR,,,,,,ELI,,,COP,PRISON,,,,,,COP,,,0,841,84,8,2,7,4,1,4,3.094233474,4,"Bandra, Maharashtra, India",IN,IN16,19.0667,72.8333,82619,4,"Mumbai, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Bandra, Maharashtra, India",IN,IN16,19.0667,72.8333,82619,20160225,https://in.newshub.org/sanjay-dutt-focus-his-career-after-release-says-subhash-ghai-20831374.html,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
517597099,20160303,201603,2016,2016.1726,MED,MEDIA,,,,,,MED,,,FRA,FRANCE,FRA,,,,,,,,1,841,84,8,2,7,2,1,2,-3.972366149,1,Canada,CA,CA,60,-95,CA,4,"Paris, RhôAlpes, France",FR,FRB9,45.6333,5.73333,-1445327,1,Canada,CA,CA,60,-95,CA,20160303,http://www.midnorthmonitor.com/2016/03/01/just-because-we-can-say-something-does-that-mean-we-should,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
449514137,20150716,201507,2015,2015.537,,,,,,,,,,,GOV,MINIST OF JUSTICE,,,,,,GOV,,,0,841,84,8,2,7,2,1,2,0.682593857,0,,,,,,,4,"Etinan, Akwa Ibom, Nigeria",NI,NI21,4.84262,7.85252,-2006752,4,"Etinan, Akwa Ibom, Nigeria",NI,NI21,4.84262,7.85252,-2006752,20150716,http://www.vanguardngr.com/2015/07/unemployment-great-expectations-as-udom-seeks-solution/,841,"Return, release person(s)",84,"Return, release, not specified below",8,YIELD
524172310,20160324,201603,2016,2016.2301,,,,,,,,,,,IND,CHENNAI,IND,,,,,,,,0,1383,138,13,3,-7,18,3,18,-6.232105796,0,,,,,,,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20160324,http://www.outlookindia.com/newswire/story/anonymous-caller-threatens-to-blow-up-ai-flights/934463,1383,Threaten unconventional violence ,138,"Threaten to use military force, not specified below",13,THREATEN
425789410,20150416,201504,2015,2015.2904,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,1,42,42,4,1,1.9,39,7,39,-4.022498783,0,,,,,,,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150416,http://www.wptz.com/politics/will-iowa-love-hillary-clinton/32392050,42,Make a visit,42,Make a visit,4,CONSULT
425906554,20150416,201504,2015,2015.2904,CVL,TENANTS,,,,,,CVL,,,NGA,NIGERIA,NGA,,,,,,,,0,42,42,4,1,1.9,2,1,2,-4.718693285,4,"Damola, Nigeria (general), Nigeria",NI,NI00,7.05,4.18333,-2004422,4,"Damola, Nigeria (general), Nigeria",NI,NI00,7.05,4.18333,-2004422,4,"Damola, Nigeria (general), Nigeria",NI,NI00,7.05,4.18333,-2004422,20150416,http://www.pmnewsnigeria.com/2015/04/16/orekoya-kids-fleeing-nanny-arrested/,42,Make a visit,42,Make a visit,4,CONSULT
426023142,20150416,201504,2015,2015.2904,HND,SAN PEDRO SULA,HND,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,42,42,4,1,1.9,2,1,2,-3.661726242,1,Honduras,HO,HO,15,-86.5,HO,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,20150416,http://www.miamiherald.com/news/local/immigration/article18697953.html,42,Make a visit,42,Make a visit,4,CONSULT
427768185,20150423,201504,2015,2015.3096,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,1,46,46,4,1,7,10,1,10,-2.295081967,0,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,33.7,73.1667,-2762812,20150423,http://tribune.com.pk/story/874436/21st-amendment-formulate-propositions-sc-tells-challengers/,46,Engage in negotiation,46,Engage in negotiation,4,CONSULT
427823945,20150423,201504,2015,2015.3096,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,REB,REBEL,,,,,,REB,,,0,46,46,4,1,7,30,3,30,-6.304811187,4,"Yarim, Al Ma?wit, Yemen",YM,YM10,15.4148,43.6873,223366,4,"Yarim, Al Ma?wit, Yemen",YM,YM10,15.4148,43.6873,223366,4,"Yarim, Al Ma?wit, Yemen",YM,YM10,15.4148,43.6873,223366,20150423,http://www.bbc.co.uk/news/world-middle-east-32430003,46,Engage in negotiation,46,Engage in negotiation,4,CONSULT
429595428,20150430,201504,2015,2015.3288,GOV,HEAD OF STATE,,,,,,GOV,,,ZWE,ZIMBABWE,ZWE,,,,,,,,1,42,42,4,1,1.9,2,1,2,2.692307692,1,Zambia,ZA,ZA,-15,30,ZA,1,Zambia,ZA,ZA,-15,30,ZA,1,Zambia,ZA,ZA,-15,30,ZA,20150430,http://www.lusakatimes.com/2015/04/30/president-lungu-urges-sadc-to-reposition-itself/,42,Make a visit,42,Make a visit,4,CONSULT
431435547,20150507,201505,2015,2015.3479,JUD,SUPREME COURT,,,,,,JUD,,,,,,,,,,,,,1,172,172,17,4,-5,10,1,10,-2,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,0,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,9.08333,7.53333,-1997013,20150507,http://www.news24.com.ng/National/News/Supreme-Court-bars-NASS-from-amending-constitution-20150507,172,"Impose administrative sanctions, not specified below",172,"Impose administrative sanctions, not specified below",17,COERCE
433236245,20150514,201505,2015,2015.3671,,,,,,,,,,,BUS,EMPLOYER,,,,,,BUS,,,0,46,46,4,1,7,8,1,8,-4.248366013,0,,,,,,,3,"Riverbluff, Georgia, United States",US,USGA,33.9709,-84.2721,1694958,3,"Riverbluff, Georgia, United States",US,USGA,33.9709,-84.2721,1694958,20150514,http://www.northwestgeorgianews.com/affidavit-alleges-kickbacks/article_5789a208-af45-51e1-b0da-d75acf5afb45.html,46,Engage in negotiation,46,Engage in negotiation,4,CONSULT
433295868,20150514,201505,2015,2015.3671,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,42,42,4,1,1.9,1,1,1,-13.44262295,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,0,,,,,,,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,20150514,http://www.ajc.com/news/news/4-from-cobb-charged-in-nationwide-66-million-id-th/nmGZj/,42,Make a visit,42,Make a visit,4,CONSULT
433351630,20150514,201505,2015,2015.3671,,,,,,,,,,,IRL,IRELAND,IRL,,,,,,,,0,42,42,4,1,1.9,20,2,20,-3.448275862,0,,,,,,,4,"Leitrim, Galway, Ireland",EI,EI10,53.1572,-8.45417,-1504154,4,"Leitrim, Galway, Ireland",EI,EI10,53.1572,-8.45417,-1504154,20150514,http://www.mirror.co.uk/news/uk-news/ira-plotted-bomb-prince-charles-5699813,42,Make a visit,42,Make a visit,4,CONSULT
438563771,20150604,201506,2015,2015.4219,FRA,FRANCE,FRA,,,,,,,,MNCUSAMED,DIRECTV,USA,,,,,MNC,MED,,1,46,46,4,1,7,2,1,2,0.237529691,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,4,"Quebec, Quebec, Canada",CA,CA10,47.5,-72,-571850,20150604,http://www.medialifemagazine.com/people-6-05-15/,46,Engage in negotiation,46,Engage in negotiation,4,CONSULT
440167189,20150611,201506,2015,2015.4411,GOV,GOVERNMENT,,,,,,GOV,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,42,42,4,1,1.9,6,1,6,-4.166666667,1,Thailand,TH,TH,15,100,TH,1,South Korea,KS,KS,37,127.5,KS,1,South Korea,KS,KS,37,127.5,KS,20150611,http://news.thaivisa.com/thailand/no-mers-case-found-in-thailand-moph/96757/,42,Make a visit,42,Make a visit,4,CONSULT
443800467,20150625,201506,2015,2015.4795,AFR,AFRICA,AFR,,,,,,,,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,0,42,42,4,1,1.9,2,1,2,-5.325095616,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"Khartoum, Al Khartum, Sudan",SU,SU29,15.5881,32.5342,-1987,20150625,http://article.wn.com/view/2015/06/25/South_Africa_cabinet_says_to_review_its_ICC_membership/,42,Make a visit,42,Make a visit,4,CONSULT
445639342,20150702,201507,2015,2015.4986,COP,POLICE,,,,,,COP,,,EDU,COLLEGE,,,,,,EDU,,,1,42,42,4,1,1.9,2,1,2,-9.714285714,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,20150702,http://freerepublic.com/focus/f-news/3307031/posts,42,Make a visit,42,Make a visit,4,CONSULT
449570407,20150716,201507,2015,2015.537,USA,UNITED STATES,USA,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,46,46,4,1,7,2,1,2,-0.341296928,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Iraq,IZ,IZ,33,44,IZ,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150716,http://www.aei.org/events/islamic-extremism-reformism-and-the-war-on-terror/,46,Engage in negotiation,46,Engage in negotiation,4,CONSULT
449643734,20150716,201507,2015,2015.537,BUD,BUDDHIST,,,,BUD,,,,,THA,THAI,THA,,,,,,,,1,42,42,4,1,1.9,10,1,10,5.799648506,4,"Ubon Ratchathani, Ubon Ratchathani, Thailand",TH,TH75,15.2384,104.849,-3256831,4,"Ubon Ratchathani, Ubon Ratchathani, Thailand",TH,TH75,15.2384,104.849,-3256831,4,"Ubon Ratchathani, Ubon Ratchathani, Thailand",TH,TH75,15.2384,104.849,-3256831,20150716,http://www.thaipr.net/travel/634331,42,Make a visit,42,Make a visit,4,CONSULT
455584287,20150806,201508,2015,2015.5918,USA,NEW YORK,USA,,,,,,,,REF,EXPATRIATE,,,,,,REF,,,1,42,42,4,1,1.9,10,1,10,1.601830664,0,,,,,,,0,,,,,,,0,,,,,,,20150806,http://totallyexpat.com/news/2015/08/05/reflections-from-the-fem-new-york-roadshow-2015,42,Make a visit,42,Make a visit,4,CONSULT
461308006,20150827,201508,2015,2015.6493,USA,UNITED STATES,USA,,,,,,,,CHR,CHRISTIANITY,,,,CHR,,,,,1,42,42,4,1,1.9,2,1,2,-1.772151899,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20150827,http://www.washingtontimes.com/news/2015/aug/26/donald-trump-vows-fight-christianity-freedom-relig/,42,Make a visit,42,Make a visit,4,CONSULT
461540080,20150827,201508,2015,2015.6493,GOVMIL,DEFENCE MINIST,,,,,,GOV,MIL,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,4,1,4,2.301790281,1,Georgia,GG,GG,42,43.5,GG,2,"Georgia, United States",US,USGA,0,0,GA,1,Georgia,GG,GG,42,43.5,GG,20150827,http://messenger.com.ge/issues/3439_august_20_2015/3439_tea.html,42,Make a visit,42,Make a visit,4,CONSULT
